code,lastname,firstname,sei,namae,email_address,company_mobie,gender,date_of_birth,date_of_joining_company,main_category,sub_category,minor_category,classification,position,monthly_basic_salary,qualifications
SF375962,永井,雅也,nagai,masaya,nagai_masaya4@tekuwan.co.jp,030-7276-3799,男性,1982/9/21,2005/4/1,製造本部,長野工場,長野生産管理課,正社員,課長,"700,000",
SF594094,藤原,颯太,fujiwara,fuuta,fujiwara_fuuta5@tekuwan.co.jp,030-0979-6644,男性,1984/5/11,2008/4/1,製造本部,長野工場,長野生産管理課,正社員,チームリーダー,"600,000",
SF973417,佐藤,悠斗,satou,yuuto,satou_yuuto1@tekuwan.co.jp,030-9798-9291,男性,1987/11/25,2016/4/1,製造本部,長野工場,長野生産管理課,正社員,チームリーダー,"600,000",
SF607212,北村,陽一,kitamura,youichi,kitamura_youichi2@tekuwan.co.jp,030-5359-9102,男性,1994/11/17,2017/4/1,製造本部,長野工場,長野生産管理課,正社員,,"400,000",
SF253980,小林,花子,kobayashi,hanako,kobayashi_hanako3@tekuwan.co.jp,030-8746-0811,女性,1994/7/6,2017/4/1,製造本部,長野工場,長野生産管理課,正社員,,"400,000",
SF164012,福田,ゆり,fukuda,yuri,fukuda_yuri4@tekuwan.co.jp,030-0252-3716,女性,1998/9/10,2021/4/1,製造本部,長野工場,長野生産管理課,正社員,,"300,000",
SF813650,竹内,りさ,takeuchi,risa,takeuchi_risa5@tekuwan.co.jp,030-8639-4864,女性,1999/7/23,2022/4/1,製造本部,長野工場,長野生産管理課,正社員,,"275,000",
SF370979,山田,悠,yamada,yuu,yamada_yuu1@tekuwan.co.jp,030-7103-9521,男性,2000/10/11,2023/4/1,製造本部,長野工場,長野生産管理課,正社員,,"250,000",
R170263,竹内,美和,takeuchi,miwa,takeuchi_miwa2@tekuwan.co.jp,030-7425-5099,女性,1979/9/19,2021/4/1,製造本部,長野工場,長野生産管理課,契約社員,,"195,000",
K353729,田村,悠,tamura,yuu,tamura_yuu3@tekuwan.co.jp,030-4952-8034,男性,1959/5/1,1983/4/1,製造本部,長野工場,長野生産管理課,嘱託社員,,"180,000",
P016615,小野,和也,ono,kazuya,ono_kazuya4@tekuwan.co.jp,030-6919-6490,男性,2001/5/11,2021/2/1,製造本部,長野工場,長野生産管理課,パート,,,
P598712,市川,れいな,ichikawa,reina,ichikawa_reina5@tekuwan.co.jp,030-7559-6495,女性,1987/2/11,2022/5/1,製造本部,長野工場,長野生産管理課,パート,,,
P534449,高橋,茜,takahashi,akane,takahashi_akane1@tekuwan.co.jp,030-7009-8656,女性,1995/7/26,2023/9/1,製造本部,長野工場,長野生産管理課,パート,,,
SF068473,岡田,颯太,okada,fuuta,okada_fuuta2@tekuwan.co.jp,030-8802-6478,男性,1963/7/22,1986/4/1,製造本部,滋賀工場,滋賀製造課,正社員,工場長,"1,200,000",
SF357250,山口,大輔,yamaguchi,daisuke,yamaguchi_daisuke3@tekuwan.co.jp,030-3935-1192,男性,1982/4/19,2005/4/1,製造本部,滋賀工場,滋賀製造課,正社員,課長,"720,000",
SF916684,菊地,隼人,kikuchi,hayato,kikuchi_hayato4@tekuwan.co.jp,030-2902-6646,男性,1985/5/10,2008/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チームリーダー,"550,000",
SF159185,菅原,陽翔,sugawara,youshou,sugawara_youshou5@tekuwan.co.jp,030-5853-8837,男性,1983/3/7,2008/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チームリーダー,"550,000",
SF079798,石田,陽太,ishida,youta,ishida_youta1@tekuwan.co.jp,030-5236-3013,男性,1986/8/9,2011/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チームリーダー,"550,000",
SF622539,杉本,悠太郎,sugimoto,yuutarou,sugimoto_yuutarou2@tekuwan.co.jp,030-1017-6166,男性,1990/2/16,2012/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チームリーダー,"600,000",
SF278476,菊池,啓太,kikuchi,keita,kikuchi_keita3@tekuwan.co.jp,030-6544-4684,男性,1989/4/17,2012/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チームリーダー,"550,000",
SF727612,鈴木,大輔,suzuki,daisuke,suzuki_daisuke4@tekuwan.co.jp,030-3270-7552,男性,1986/5/17,2017/9/1,製造本部,滋賀工場,滋賀製造課,正社員,チームリーダー,"600,000",
SF328153,小山,健太,oyama,kenta,oyama_kenta5@tekuwan.co.jp,030-7495-9545,男性,1990/12/5,2018/7/1,製造本部,滋賀工場,滋賀製造課,正社員,チームリーダー,"600,000",
SF131277,江口,和也,eguchi,kazuya,eguchi_kazuya1@tekuwan.co.jp,030-4722-4648,男性,1990/8/5,2013/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チーフ,"450,000",
SF721473,沢田,大樹,sawada,taiju,sawada_taiju2@tekuwan.co.jp,030-5856-4437,男性,1989/9/1,2013/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チーフ,"450,000",
SF833485,森,健太,mori,kenta,mori_kenta3@tekuwan.co.jp,030-2506-6097,男性,1990/9/21,2013/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チーフ,"450,000",
SF884836,栗田,隼斗,kurita,hayato,kurita_hayato4@tekuwan.co.jp,030-8930-6563,男性,1993/3/25,2016/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チーフ,"450,000",
SF509831,渡辺,太郎,watanabe,tarou,watanabe_tarou5@tekuwan.co.jp,030-8814-1643,男性,1993/8/6,2016/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チーフ,"450,000",
SF439516,高田,陽翔,takada,youshou,takada_youshou1@tekuwan.co.jp,030-7528-9396,男性,1993/12/16,2016/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チーフ,"450,000",
SF361129,岡本,啓太,okamoto,keita,okamoto_keita2@tekuwan.co.jp,030-4563-2011,男性,1994/5/24,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チーフ,"450,000",
SF103458,井上,大和,inoue,yamato,inoue_yamato3@tekuwan.co.jp,030-7916-1547,男性,1994/7/17,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チーフ,"450,000",
SF984298,菊地,悠太郎,kikuchi,yuutarou,kikuchi_yuutarou4@tekuwan.co.jp,030-9716-6566,男性,1997/1/22,2020/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チーフ,"450,000",
SF209753,岩田,悠真,iwata,yuuma,iwata_yuuma5@tekuwan.co.jp,030-3595-7478,男性,1996/4/6,2020/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チーフ,"450,000",
SF123799,井上,拓斗,inoue,takuto,inoue_takuto1@tekuwan.co.jp,030-5661-9992,男性,1997/1/25,2020/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チーフ,"450,000",
SF029140,栗田,陽一,kurita,youichi,kurita_youichi2@tekuwan.co.jp,030-5444-0642,男性,1996/1/13,2020/4/1,製造本部,滋賀工場,滋賀製造課,正社員,チーフ,"450,000",
SF645532,大野,大地,oono,daichi,oono_daichi3@tekuwan.co.jp,030-0230-9022,男性,1994/5/10,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF167134,横山,悠真,yokoyama,yuuma,yokoyama_yuuma4@tekuwan.co.jp,030-4969-6963,男性,1994/8/14,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF856089,宮本,次郎,miyamoto,jirou,miyamoto_jirou5@tekuwan.co.jp,030-4633-2115,男性,1995/3/2,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF198523,江口,健太郎,eguchi,kentarou,eguchi_kentarou1@tekuwan.co.jp,030-9181-0304,男性,1994/12/16,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF024115,今井,慎太郎,imai,shintarou,imai_shintarou2@tekuwan.co.jp,030-7377-8819,男性,1994/7/28,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF015436,藤原,拓人,fujiwara,takuto,fujiwara_takuto3@tekuwan.co.jp,030-9994-2372,男性,1994/9/24,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF829710,小山,大和,oyama,yamato,oyama_yamato4@tekuwan.co.jp,030-1749-0908,男性,1994/12/15,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF711249,松田,雄介,matsuda,yuusuke,matsuda_yuusuke5@tekuwan.co.jp,030-4667-9140,男性,1994/10/5,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF342623,中島,まりな,nakajima,marina,nakajima_marina1@tekuwan.co.jp,030-5139-3664,女性,1994/6/16,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF093519,笠原,佳奈,kasahara,kana,kasahara_kana2@tekuwan.co.jp,030-1232-1725,女性,1995/1/28,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF829799,小西,悠里,konishi,yuuri,konishi_yuuri3@tekuwan.co.jp,030-3920-5255,女性,1994/5/3,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF307929,田村,あやか,tamura,ayaka,tamura_ayaka4@tekuwan.co.jp,030-8827-1779,女性,1994/7/10,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF912963,田村,花子,tamura,hanako,tamura_hanako5@tekuwan.co.jp,030-7566-4479,女性,1994/12/10,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF751967,安藤,美優,andou,miyu,andou_miyu1@tekuwan.co.jp,030-3553-1410,女性,1994/11/21,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF975682,野村,みさき,nomura,misaki,nomura_misaki2@tekuwan.co.jp,030-0479-6684,女性,1994/7/3,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF170920,田村,葵,tamura,aoi,tamura_aoi3@tekuwan.co.jp,030-6602-5018,女性,1994/9/6,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF513642,白石,みさき,shiroishi,misaki,shiroishi_misaki4@tekuwan.co.jp,030-2962-7600,女性,1994/11/3,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF870100,白石,さきみ,shiroishi,sakimi,shiroishi_sakimi5@tekuwan.co.jp,030-8329-6520,女性,1994/12/17,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF171192,久保,みさ,kubo,misa,kubo_misa1@tekuwan.co.jp,030-9863-1076,女性,1994/7/6,2017/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"400,000",
SF686378,野村,悠一,nomura,yuuichi,nomura_yuuichi2@tekuwan.co.jp,030-8644-3168,男性,1995/6/16,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF799255,岩田,直樹,iwata,naoki,iwata_naoki3@tekuwan.co.jp,030-5938-1796,男性,1995/9/24,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF094481,菊地,雅也,kikuchi,masaya,kikuchi_masaya4@tekuwan.co.jp,030-3623-6850,男性,1995/4/8,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF006527,高木,大悟,takagi,daigo,takagi_daigo5@tekuwan.co.jp,030-0077-0152,男性,1996/1/25,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF386101,野村,翼,nomura,tsubasa,nomura_tsubasa1@tekuwan.co.jp,030-6836-2909,男性,1995/4/15,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF138629,樋口,龍太郎,higuchi,ryuutarou,higuchi_ryuutarou2@tekuwan.co.jp,030-3789-4293,男性,1995/6/21,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF446308,相沢,隼人,aizawa,hayato,aizawa_hayato3@tekuwan.co.jp,030-7680-4842,男性,1995/11/26,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF492494,山田,夏樹,yamada,natsuki,yamada_natsuki4@tekuwan.co.jp,030-7056-4125,男性,1995/12/17,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF806958,笠原,誠,kasahara,makoto,kasahara_makoto5@tekuwan.co.jp,030-7840-5272,男性,1995/8/13,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF712634,岡田,太郎,okada,tarou,okada_tarou1@tekuwan.co.jp,030-5042-2328,男性,1995/5/15,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF094568,藤田,大翔,fujita,hiroto,fujita_hiroto2@tekuwan.co.jp,030-0163-7976,男性,1995/7/20,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF688595,鈴木,大輔,suzuki,daisuke,suzuki_daisuke3@tekuwan.co.jp,030-6764-8617,男性,1995/5/31,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF012703,近藤,健太郎,kondou,kentarou,kondou_kentarou4@tekuwan.co.jp,030-5654-6079,男性,1995/10/9,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF212949,桜井,大樹,sakurai,taiju,sakurai_taiju5@tekuwan.co.jp,030-6190-3802,男性,1995/5/16,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF175820,本間,陽斗,honma,youto,honma_youto1@tekuwan.co.jp,030-6518-5243,男性,1995/11/22,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF140099,上野,悠吾,ueno,yuuware,ueno_yuuware2@tekuwan.co.jp,030-4590-5685,男性,1995/4/11,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF705222,佐藤,大樹,satou,taiju,satou_taiju3@tekuwan.co.jp,030-9771-2307,男性,1996/2/17,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF343464,関口,龍太郎,sekiguchi,ryuutarou,sekiguchi_ryuutarou4@tekuwan.co.jp,030-4691-9161,男性,1995/10/27,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF206286,小島,佳奈,kojima,kana,kojima_kana5@tekuwan.co.jp,030-8217-5843,女性,1995/3/28,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF764392,小泉,ゆり,koizumi,yuri,koizumi_yuri1@tekuwan.co.jp,030-6212-3417,女性,1995/4/5,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF666519,川口,なな,kawaguchi,nana,kawaguchi_nana2@tekuwan.co.jp,030-6274-7834,女性,1995/4/21,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF496507,中村,美紀,nakamura,miki,nakamura_miki3@tekuwan.co.jp,030-2585-1727,女性,1996/2/26,2018/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"375,000",
SF745908,白井,瑛太,shirai,eita,shirai_eita4@tekuwan.co.jp,030-8253-8313,男性,1996/7/4,2019/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"350,000",
SF978096,江口,海斗,eguchi,kaito,eguchi_kaito5@tekuwan.co.jp,030-9020-4966,男性,1996/11/10,2019/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"350,000",
SF527530,松本,健吾,matsumoto,kengo,matsumoto_kengo1@tekuwan.co.jp,030-6298-0420,男性,1997/1/1,2019/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"350,000",
SF981439,相沢,颯太,aizawa,fuuta,aizawa_fuuta2@tekuwan.co.jp,030-1357-0543,男性,1996/4/18,2019/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"350,000",
SF492503,高山,悠真,kouzan,yuuma,kouzan_yuuma9@tekuwan.co.jp,030-4967-0533,男性,1996/4/3,2019/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"350,000",
SF398024,岩田,陸,iwata,riku,iwata_riku10@tekuwan.co.jp,030-6122-6221,男性,1996/4/12,2019/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"350,000",
SF282657,久保,悠一,kubo,yuuichi,kubo_yuuichi11@tekuwan.co.jp,030-1248-4563,男性,1996/3/27,2019/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"350,000",
SF989878,島田,結菜,shimada,yuina,shimada_yuina1@tekuwan.co.jp,030-2030-7684,女性,1996/7/20,2019/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"350,000",
SF320729,岡本,茜,okamoto,akane,okamoto_akane2@tekuwan.co.jp,030-6149-5679,女性,1996/11/29,2019/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"350,000",
SF583048,吉田,花子,yoshida,hanako,yoshida_hanako3@tekuwan.co.jp,030-7531-6429,女性,1996/5/10,2019/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"350,000",
SF342088,藤田,悠也,fujita,yuuya,fujita_yuuya4@tekuwan.co.jp,030-7901-1340,男性,1997/8/2,2020/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"325,000",
SF222739,古川,大介,furukawa,daisuke,furukawa_daisuke5@tekuwan.co.jp,030-4403-6205,男性,1998/2/12,2020/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"325,000",
SF526678,川口,悠輝,kawaguchi,yuuki,kawaguchi_yuuki1@tekuwan.co.jp,030-4918-3687,男性,1998/3/6,2020/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"325,000",
SF609532,中川,大樹,nakagawa,taiju,nakagawa_taiju2@tekuwan.co.jp,030-1920-6283,男性,1997/3/23,2020/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"325,000",
SF849867,橋本,拓海,hashimoto,takumi,hashimoto_takumi3@tekuwan.co.jp,030-7017-5116,男性,1998/1/19,2020/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"325,000",
SF690825,上野,龍太郎,ueno,ryuutarou,ueno_ryuutarou4@tekuwan.co.jp,030-0064-1457,男性,1999/1/16,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF605120,宮崎,悠斗,miyazaki,yuuto,miyazaki_yuuto5@tekuwan.co.jp,030-3611-9486,男性,1998/8/6,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF695964,大西,悠真,oonishi,yuuma,oonishi_yuuma1@tekuwan.co.jp,030-8113-9919,男性,1998/6/14,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF920059,野口,悟,noguchi,satoshi,noguchi_satoshi2@tekuwan.co.jp,030-7412-5764,男性,1998/7/24,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF899020,片山,瑛太,katayama,eita,katayama_eita3@tekuwan.co.jp,030-0235-6080,男性,1998/4/23,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF326228,大谷,悟,ootani,satoshi,ootani_satoshi4@tekuwan.co.jp,030-6748-5369,男性,1998/9/28,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF810501,田中,悟,tanaka,satoshi,tanaka_satoshi5@tekuwan.co.jp,030-2210-9790,男性,1998/3/18,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF707951,平野,悠翔,heiya,yuushou,heiya_yuushou1@tekuwan.co.jp,030-3598-0124,男性,1998/5/11,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF570116,藤井,悠吾,fujii,yuuware,fujii_yuuware2@tekuwan.co.jp,030-7792-8060,男性,1998/11/13,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF950015,松田,颯太,matsuda,fuuta,matsuda_fuuta3@tekuwan.co.jp,030-9049-7453,男性,1999/1/16,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF387411,菊池,颯太,kikuchi,fuuta,kikuchi_fuuta4@tekuwan.co.jp,030-0775-0034,男性,1999/3/9,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF179907,岡田,駆,okada,ku,okada_ku5@tekuwan.co.jp,030-4547-8974,男性,1998/12/15,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF718941,中川,雅也,nakagawa,masaya,nakagawa_masaya1@tekuwan.co.jp,030-3856-6355,男性,1998/8/20,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF946840,金子,慎太郎,kaneko,shintarou,kaneko_shintarou2@tekuwan.co.jp,030-3240-8439,男性,1998/4/25,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF194943,大塚,勇太,ootsuka,yuuta,ootsuka_yuuta3@tekuwan.co.jp,030-8203-5735,男性,1998/8/10,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF198113,松本,勇太,matsumoto,yuuta,matsumoto_yuuta4@tekuwan.co.jp,030-5667-5470,男性,1998/8/2,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF775042,片山,さきみ,katayama,sakimi,katayama_sakimi5@tekuwan.co.jp,030-8714-1885,女性,1998/12/25,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF258669,山田,みさ,yamada,misa,yamada_misa1@tekuwan.co.jp,030-2213-0517,女性,1999/2/14,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF043478,井上,りな,inoue,rina,inoue_rina2@tekuwan.co.jp,030-4744-2288,女性,1998/10/31,2021/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"300,000",
SF247805,石井,大輔,ishii,daisuke,ishii_daisuke3@tekuwan.co.jp,030-7617-4656,男性,2000/1/2,2022/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"275,000",
SF356379,阿部,健吾,abe,kengo,abe_kengo4@tekuwan.co.jp,030-4879-2404,男性,2000/1/22,2022/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"275,000",
SF837861,山口,直樹,yamaguchi,naoki,yamaguchi_naoki5@tekuwan.co.jp,030-5436-4987,男性,1999/7/15,2022/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"275,000",
SF436875,石井,大輔,ishii,daisuke,ishii_daisuke1@tekuwan.co.jp,030-6560-2403,男性,1999/9/21,2022/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"275,000",
SF024796,木村,拓斗,kimura,takuto,kimura_takuto2@tekuwan.co.jp,030-1017-0139,男性,1999/6/20,2022/4/1,製造本部,滋賀工場,滋賀製造課,正社員,,"275,000",
